Price,Open,High,Low,Close,Volume,MA_20,MA_50,MA_200,RSI,MACD,MACD_Signal,BB_Upper,BB_Lower,BB_Mid
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL,,,,,,,,,
Date,,,,,,,,,,,,,,
2018-12-12,40.46754183502088,40.8285209353053,40.13981419510096,40.1588134765625,142510800,42.46075973510742,47.78060455322266,45.90006013870239,40.524341530877926,-2.112870777844556,-2.1228749838058096,46.24991438247867,38.671605087736175,42.46075973510742
2018-12-13,40.488922255315906,40.982892750447746,40.26568520596623,40.59816360473633,127594400,42.208074951171874,47.50734046936035,45.89382511138916,43.2570876528072,-2.0345110787241794,-2.1052022027894837,45.768329155279375,38.64782074706437,42.208074951171874
2018-12-14,40.13506061883299,40.1540598989454,39.2516140241877,39.299110412597656,162814800,41.95491523742676,47.194889602661135,45.88475965499878,42.29812274462672,-2.0535610146239875,-2.0948739651563844,45.58947941477186,38.32035106008166,41.95491523742676
2018-12-17,39.29200508790598,39.98071573514536,38.64604374747506,38.93340301513672,177151600,41.628729820251465,46.89443618774414,45.8724443435669,37.70153518555923,-2.074257012785388,-2.0907505746821853,45.107507267841015,38.149952372661915,41.628729820251465
2018-12-18,39.275370041978476,39.785962637088474,39.0402579913097,39.43923568725586,135366000,41.302662467956544,46.62161224365234,45.86194169998169,40.956370898570015,-2.026482245586564,-2.077896908863061,44.25443360626688,38.35089132964621,41.302662467956544
2018-12-19,39.422612313422675,39.766965732375674,37.78158583477407,38.20906066894531,196189200,41.006162071228026,46.32664581298828,45.84546443939209,27.033190417013657,-2.0640916766964352,-2.075135862429736,43.94960969787532,38.062714444580735,41.006162071228026
2018-12-20,38.0926831856918,38.4987850963863,36.88150897814493,37.2448616027832,259092000,40.76689567565918,45.997722702026365,45.82609251022339,25.474881297014775,-2.1469515072655554,-2.0894989913969,44.110616563042896,37.42317478827546,40.76689567565918
2018-12-21,37.25198356689697,37.56071550705101,35.534964052788624,35.79619598388672,382978400,40.45757122039795,45.6895719909668,45.79723363876343,22.93482716559315,-2.3029665627393783,-2.1321925056653956,44.41586188486467,36.499280555931236,40.45757122039795
2018-12-24,35.183489477275636,35.99094267515283,34.813012528584636,34.87001037597656,148676800,40.15525226593017,45.37193817138672,45.760173091888426,11.321416282565721,-2.4728396991540293,-2.2003219443631226,44.82555476215229,35.48494976970806,40.15525226593017
2018-12-26,35.219118612948485,37.339863486779244,34.843890893788085,37.32561492919922,234330000,39.948045921325686,45.067160034179686,45.73334659576416,30.982033476664057,-2.3818619970021615,-2.2366299548909305,44.738957733473114,35.15713410917826,39.948045921325686
2018-12-27,37.00975026203208,37.23061372589875,35.63946113582049,37.083370208740234,212468400,39.73323993682861,44.78001968383789,45.707364559173584,31.566352584236043,-2.3027638091323226,-2.249856725739209,44.63781296549822,34.828666908159,39.73323993682861
2018-12-28,37.40397891761338,37.64621522429912,36.70339718009544,37.10237121582031,169165600,39.439826583862306,44.470587463378905,45.6832746887207,36.13746081447766,-2.2130342219477512,-2.2424922249809174,44.22971435601504,34.649938811709575,39.439826583862306
2018-12-31,37.64858765548356,37.84570111622469,37.16174150533906,37.460975646972656,140014000,39.180848121643066,44.17287124633789,45.660731143951416,36.71000498949902,-2.0889068789220318,-2.2117751557691405,43.79910080102101,34.56259544226512,39.180848121643066
2019-01-02,36.784145853458895,37.724590460067255,36.6274044817337,37.503726959228516,148158800,38.93552570343017,43.900480575561524,45.639141368865964,37.782350645281284,-1.9644405439079549,-2.1623082333969035,43.34818080676196,34.522870600098386,38.93552570343017
2019-01-03,34.19317161474013,34.60639781423897,33.72295119720163,33.76807403564453,365248800,38.4293249130249,43.53780487060547,45.60206836700439,27.229648509218265,-2.142538199786614,-2.1583542266748457,42.77007400911464,34.08857581693516,38.4293249130249
2019-01-04,34.3237823692983,35.27847518696242,34.150418952054864,35.20960235595703,234428400,38.091738319396974,43.19761711120606,45.5722734451294,32.08018797434103,-2.142663298686884,-2.1552160410772534,42.32474688673636,33.85872975205759,38.091738319396974
2019-01-07,35.314113428905806,35.34498772125398,34.649152921842216,35.131248474121094,219111200,37.773626518249515,42.84601715087891,45.54675004959106,34.914908363915515,-2.1245939473599122,-2.1490916223337853,41.88473951850503,33.662513517994,37.773626518249515
2019-01-08,35.51834447775036,36.05506423362693,35.271361057087084,35.80095291137695,164101200,37.5629768371582,42.54397308349609,45.52741781234741,38.9065789157276,-2.0328014356716437,-2.125833585001357,41.62216730885274,33.50378636546367,37.5629768371582
2019-01-09,35.929187021597,36.69864150293026,35.53496376531212,36.40890884399414,180396400,37.36954479217529,42.231794357299805,45.5157181930542,39.34531199199968,-1.88922048828708,-2.0785109656585017,41.24878854250528,33.4903010418453,37.36954479217529
2019-01-10,36.216548044796546,36.565652109291655,35.82707186978907,36.5252799987793,143122800,37.19344902038574,41.93850936889648,45.49540300369263,43.57670171353732,-1.745915545801978,-2.011991881687197,40.875648106331376,33.51124993444011,37.19344902038574
2019-01-11,36.30680246578782,36.50153878834281,35.98144470474648,36.166683197021484,108092800,36.99384250640869,41.65726928710937,45.47849849700928,45.68770749926765,-1.6423491328697253,-1.9380633319237028,40.42335250686037,33.56433250595701,36.99384250640869
2019-01-14,35.82470125952503,35.924444768462564,35.437598603803195,35.62283706665039,129756800,36.745076179504395,41.36013519287109,45.46105955123901,49.25253139302358,-1.5858748637311422,-1.867625638285191,39.77190850435662,33.71824385465217,36.745076179504395
2019-01-15,35.68696070331559,36.42791458616587,35.634713583499995,36.35192108154297,114843600,36.59771671295166,41.0512661743164,45.44573902130127,56.50000769679191,-1.465395445353181,-1.7871795996987891,39.377922118189716,33.8175113077136,36.59771671295166
2019-01-16,36.354297134089684,37.01925755806657,36.33529785069117,36.7960205078125,122278800,36.49084758758545,40.73537567138672,45.43393102645874,47.17934589594117,-1.3188763406479254,-1.6935189478886166,39.048428625925204,33.933266549245694,36.49084758758545
2019-01-17,36.620268989472926,37.441970539893376,36.39703200545008,37.014495849609375,119284800,36.36961059570312,40.49362197875976,45.42120681762695,49.632239564301145,-1.1716240081175826,-1.5891399599344098,38.53916284630744,34.2000583450988,36.36961059570312
2019-01-18,37.40398880315132,37.494234507163135,37.04300961084738,37.24250030517578,135004000,36.32128257751465,40.28430679321289,45.40584033966064,50.73189528482032,-1.0247151413779534,-1.4762549962231186,38.357258666951225,34.28530648807808,36.32128257751465
2019-01-22,37.14512410332922,37.22111761208294,36.24505163700586,36.40654373168945,121576000,36.279366683959964,40.04795448303223,45.38489625930786,44.7542687881906,-0.964623930860391,-1.3739287831505733,38.269279452767115,34.28945391515281,36.279366683959964
2019-01-23,36.60840791094517,36.84351998595546,36.02656885020508,36.55378723144531,92522400,36.31724624633789,39.78529556274414,45.36988021850586,45.322739448971255,-0.8948051371153554,-1.2781040539435298,38.29725057472217,34.337241917953605,36.31724624633789
2019-01-24,36.59890123781676,36.68676973887957,36.03606159804956,36.26404571533203,101766000,36.38694801330566,39.52030899047852,45.351453914642335,68.60177379608055,-0.8530198767549138,-1.1930872185058066,38.246951030998034,34.52694499561329,36.38694801330566
2019-01-25,36.924261855530716,37.553600900151864,36.64878130027886,37.465728759765625,134142000,36.39395370483398,39.298450241088865,45.33527715682983,67.43767100669874,-0.7147003573354098,-1.0974098462717272,38.26983070946163,34.518076700206336,36.39395370483398
2019-01-28,36.99787950771421,37.12612375920128,36.49203765099391,37.11899948120117,104768400,36.39573516845703,39.11857849121094,45.31831821441651,64.75141731396286,-0.625844945714114,-1.0030968661602047,38.274434429454715,34.517035907459345,36.39573516845703
2019-01-29,37.107118439253085,37.55359244791163,36.598899490058756,36.7342643737793,166348800,36.37732982635498,38.94022659301758,45.29743873596191,57.23214444070021,-0.5797878659977727,-0.9184350661277182,38.23396340838417,34.52069624432579,36.37732982635498
2019-01-30,38.76952796047286,39.45823481777731,38.05232036425895,39.24449920654297,244439200,36.466506004333496,38.83787048339844,45.28841737747192,66.96982550597878,-0.33684933709061227,-0.802117920320297,38.679434209741615,34.25357779892538,36.466506004333496
2019-01-31,39.4487289349215,40.13506210044691,39.080625569606816,39.527099609375,162958400,36.56767463684082,38.71927024841309,45.279528636932376,67.61418197397455,-0.12013052207442598,-0.6657204406711229,39.13662680753572,33.99872246614592,36.56767463684082
2019-02-01,39.65059867839811,40.13031699712782,39.405985168485806,39.546104431152344,130672400,36.856576156616214,38.59098068237304,45.267892341613766,70.65297720209911,0.05254848426933023,-0.5220666556830322,39.399334551646625,34.3138177615858,36.856576156616214
2019-02-04,39.75745937470211,40.7667730276874,39.72658509160154,40.669403076171875,125982000,37.12956619262695,38.52158737182617,45.26234245300293,78.80167115515661,0.2768473299880938,-0.362283858548807,40.06918132808158,34.18995105717233,37.12956619262695
2019-02-05,41.05175909628241,41.578977394234336,40.93064275033117,41.365238189697266,144406400,37.44126567840576,38.508288345336915,45.26619184494019,78.7209138165627,0.5049333026923435,-0.1888404263005769,40.783211648260874,34.09931970855065,37.44126567840576
2019-02-06,41.476856235107945,41.69534616359386,41.0493850783774,41.37948989868164,112958400,37.720192527771,38.49622444152832,45.27842887878418,77.61860081086164,0.6790158016484824,-0.015269180710764996,41.39983335407455,34.04055170146744,37.720192527771
2019-02-07,40.94252936711456,41.30825933990058,40.453309451077025,40.595802307128906,126966800,37.92953720092773,38.48981269836426,45.28731132507324,70.20367705037135,0.7451507630546388,0.1368148080423158,41.76804038399729,34.09103401785818,37.92953720092773
2019-02-08,40.30481062542633,40.70311205010361,40.16886153665804,40.64348602294922,95280000,38.13544750213623,38.47328758239746,45.29913385391235,69.58487140802262,0.7922779863494185,0.2679074437037364,42.09664364356032,34.17425136071214,38.13544750213623
2019-02-11,40.796127195647315,40.834288725227694,40.36681908607748,40.40974807739258,83973600,38.34760074615478,38.45389274597168,45.3089536857605,74.77087174955128,0.8015264535507143,0.37463124567313205,42.31931218622223,34.37588930608734,38.34760074615478
2019-02-12,40.569548452096434,40.784200684194495,40.474144629498845,40.757965087890625,89134000,38.604357147216795,38.409639282226564,45.31984510421753,75.38313073199043,0.8274161941658278,0.46518823537167125,42.497559807618664,34.71115448681493,38.604357147216795
2019-02-13,40.877218430046,41.137187031192965,40.52661710438461,40.588626861572266,89960800,38.81619243621826,38.36860092163086,45.33212160110474,76.49529042936533,0.8247624721063644,0.53710308271861,42.65401671875111,34.97836815368541,38.81619243621826
2019-02-14,40.476531198600185,40.84620963108841,40.39782441124615,40.73649978637695,87342800,39.01321640014648,38.335127410888674,45.34168403625488,73.01017595781693,0.825080473354582,0.5946985608458044,42.81881806538209,35.20761473491088,39.01321640014648
2019-02-15,40.84383289109825,40.95115902339319,40.48607669059228,40.6458740234375,98507200,39.19478530883789,38.27020309448242,45.34628280639649,75.73938699796936,0.8086975875659164,0.6374983661898268,42.944977187923044,35.44459342975274,39.19478530883789
2019-02-19,40.4765339806188,40.88914507060669,40.42406278544301,40.76750564575195,75891200,39.3710355758667,38.24632652282715,45.342715129852294,80.61041916375702,0.7963488738380065,0.6692684677194628,43.065824516704616,35.67624663502878,39.3710355758667
2019-02-20,40.82952646483924,41.337541474435355,40.78182636217737,41.029869079589844,104457600,39.60220184326172,38.23705421447754,45.34008346557617,70.56807155212421,0.798528031600874,0.6951203804957451,43.088693673548256,36.11571001297518,39.60220184326172
2019-02-21,40.97501351487574,41.1109589873407,40.617257291473365,40.798519134521484,68998800,39.81443843841553,38.252745666503905,45.32814308166504,64.82221524509721,0.7726800481193763,0.7106323140204714,43.02549421042348,36.603382666407576,39.81443843841553
2019-02-22,40.92254581743053,41.26122130122351,40.87484571141324,41.254066467285156,75652800,40.06393947601318,38.27227600097656,45.31691808700562,68.07198570166926,0.7799632665363987,0.7244985045236569,42.86239397730785,37.26548497471851,40.06393947601318
2019-02-25,41.53787584944258,41.945715831476846,41.48778838604835,41.554569244384766,87493600,40.26838150024414,38.30242347717285,45.30615020751953,61.34059263675951,0.800752753018898,0.7397493542227053,42.85719339741878,37.679569603069496,40.26838150024414
2019-02-26,41.43056636509815,41.809787171333845,41.3017720585332,41.57843780517578,68280800,40.49135341644287,38.33081596374512,45.29396289825439,53.29961046306365,0.8098194694647773,0.7537633772711197,42.674425098221825,38.308281734663915,40.49135341644287
2019-02-27,41.311296503110974,41.738217238147755,41.19681191554491,41.707210540771484,111341600,40.74000072479248,38.35299690246582,45.27927145004273,54.89837203680136,0.817966779267195,0.7666040576703349,42.098299981817675,39.381701467767286,40.74000072479248
2019-02-28,41.57603479995883,41.7167513399161,41.24212688971162,41.29698181152344,112861600,40.84262485504151,38.39295433044433,45.263377857208255,61.79745425044671,0.7823036415508398,0.7697439744464359,42.02376694622802,39.66148276385499,40.84262485504151
2019-03-01,41.56649542685582,41.77399283512558,41.234974864095655,41.73106384277344,103544800,40.952823066711424,38.44890754699707,45.2501735496521,66.19316245530015,0.7800749219917904,0.771810163955507,42.02324386776416,39.88240226565869,40.952823066711424
2019-03-04,41.9027983896276,42.39411639965305,41.4925709243222,41.94095993041992,109744800,41.0725658416748,38.49894203186035,45.24003505706787,72.96153837353243,0.786182878933225,0.7746847069510506,42.00765309147075,40.13747859187885,41.0725658416748
2019-03-05,41.962426871459,41.97673654026667,41.62851882904494,41.86463928222656,78949600,41.13232765197754,38.572053604125976,45.22746328353882,68.06873528569115,0.7759207094003671,0.774931907440914,42.11069949204205,40.15395581191303,41.13232765197754
2019-03-06,41.65950767718971,41.85508277180671,41.48540071586533,41.62373352050781,83241600,41.14525241851807,38.65963104248047,45.21509004592895,66.51431256245809,0.7398205931996387,0.767909644592659,42.1432130590288,40.147291778007336,41.14525241851807
2019-03-07,41.468717309443846,41.60466642807359,41.0274867951546,41.1419677734375,99185600,41.13337631225586,38.766546478271486,45.20110990524292,55.84608158366875,0.6646745668622813,0.7472626290465836,42.12523459944068,40.14151802507104,41.13337631225586
2019-03-08,40.622017571308106,41.27790380614396,40.42644247442823,41.239742279052734,95997600,41.165573310852054,38.89394111633301,45.18606212615967,58.544842598904665,0.606024511724641,0.7190150055821951,42.1252403109213,40.20590631078281,41.165573310852054
2019-03-11,41.85508454688193,42.72085192885243,41.82169411946825,42.66838073730469,128044000,41.266818046569824,39.000796432495115,45.17871170043945,69.87524499891111,0.6671328126283882,0.7086385669914338,42.40518332528304,40.12845276785661,41.266818046569824
2019-03-12,42.930745544199205,43.5675511663907,42.780486770223504,43.14778518676758,129870400,41.403719902038574,39.12208473205566,45.17234334945679,71.18315295317035,0.7456501234023278,0.7160408782736126,42.74802835284156,40.05941145123559,41.403719902038574
2019-03-13,43.46737934842093,43.71780942231808,43.15016840672244,43.33858871459961,124130000,41.53275108337402,39.24680908203125,45.16717666625976,75.61322743344586,0.8138898919151103,0.7356106810019123,43.09397677449765,39.9715253922504,41.53275108337402
2019-03-14,43.8609111740343,43.908614914858006,43.54131649050845,43.82036590576172,94318000,41.6943380355835,39.37399688720703,45.16391176223755,75.7415513652504,0.8965113680539787,0.7677908184123257,43.49476933159619,39.89390673957081,41.6943380355835
2019-03-15,44.08749085728255,44.67898009371108,43.82275112158004,44.39038848876953,156171600,41.87703247070313,39.51173011779785,45.16429889678955,76.98589997045099,0.9964985269968025,0.8135323601292211,43.98371681232683,39.77034812907942,41.87703247070313
2019-03-18,44.31406458834656,44.931789362919865,44.311677218092875,44.843544006347656,104879200,42.08691596984863,39.73323951721191,45.1674234008789,78.72418968151054,1.099629094211977,0.8707517069457724,44.4923695435331,39.681462396164164,42.08691596984863
2019-03-19,44.92224599185948,45.07488846111762,44.34267917125134,44.48816680908203,126585600,42.272949028015134,39.918810806274415,45.169513893127444,73.52694197614295,1.1395488323443317,0.9245111320254844,44.82008276355477,39.725815292475495,42.272949028015134
2019-03-20,44.41663433069777,45.194160320045455,44.05887804532728,44.876949310302734,124140800,42.46530303955078,40.113724822998044,45.16957448959351,80.39689341570744,1.1888526576733938,0.9773794371550665,45.1918990343221,39.73870704477947,42.46530303955078
2019-03-21,45.320555849510406,46.825516329115906,45.2704683808724,46.52976989746094,204136800,42.75186557769776,40.328301162719725,45.17602434158325,83.75830706096156,1.3457817681367317,1.0510599033513996,45.91122619427292,39.59250496112259,42.75186557769776
2019-03-22,46.589400548765894,47.14988676613712,45.50182218928217,45.566219329833984,169630800,42.9674732208252,40.51144737243652,45.175911312103274,73.05822180381804,1.3765309487994557,1.1161541124410108,46.2812358906916,39.6537105509588,42.9674732208252
2019-03-25,45.67592017387485,45.788017395190856,44.504867775579754,45.01526641845703,175381200,43.14050807952881,40.68124710083008,45.17225343704224,68.89832424323689,1.3409845652358499,1.1611202029999788,46.504659571519326,39.77635658753829,43.14050807952881
2019-03-26,45.71170769350031,46.00268305675248,44.02309782192176,44.55018997192383,199202000,43.28909568786621,40.84891723632813,45.1668833732605,67.09398300390342,1.2607528437448892,1.181046731148961,46.62514350522971,39.95304787050271,43.28909568786621
2019-03-27,45.01765519484567,45.25854305952079,44.49294682904075,44.95087432861328,119393600,43.451278877258304,41.03547798156738,45.16559206008911,72.46129883311617,1.2154891035791806,1.187935205635005,46.77889383893442,40.123663915582185,43.451278877258304
2019-03-28,45.065352975754955,45.21084063526759,44.72667756034346,45.010498046875,83121600,43.63695468902588,41.208649520874026,45.16515306472778,72.33682730057926,1.1709306396229309,1.1845342924325901,46.871554144014695,40.40235523403706,43.63695468902588
2019-03-29,45.27523656677985,45.334862595503004,44.96756422056934,45.303855895996094,94256000,43.81559429168701,41.37880622863769,45.16494276046753,68.03788280704978,1.146077988992225,1.176843031744517,47.001266403724294,40.62992217964973,43.81559429168701
2019-04-01,45.706934321186864,45.71647288572653,44.929412116605654,45.611534118652344,111448000,43.99912300109863,41.55074699401855,45.168133926391604,67.26846972295348,1.138089952965636,1.169092415988741,47.15283084244743,40.845415159749834,43.99912300109863
2019-04-02,45.57574774270704,46.37950903701482,45.56620917996109,46.274566650390625,91062800,44.21961936950684,41.73138832092285,45.17452228546143,69.30068074704127,1.171753318119265,1.169624596414846,47.3615982143258,41.07764052468787,44.21961936950684
2019-04-03,46.09093282614167,46.86607141183357,46.067080952406386,46.591793060302734,93087200,44.46802234649658,41.935093307495116,45.18480794906616,68.62182505486484,1.2100802458173945,1.1777157262953557,47.530413962274935,41.40563073071823,44.46802234649658
